sentence,label
啥时候破3元啊，你赶紧跌啊  ,0
怪不得跌这么多，板块都跌百分之六  ,0
终于迎来了新低[下跌][下跌][下跌][大笑][大笑][大笑]  ,0
狂跌开始  ,0
真带劲，这股没治了  ,0
兄弟们离过年还有十几天，能不能涨到10块？要想人前显贵，就要人后遭罪。只要胆子大  ,0
跌的爹妈都不认了  ,0
目前持仓1500股，等你2.9元我在加仓，卖房买你   ,0
这是买就亏啊  ,0
小散有几个在这个价位抛的，这都是庄家融卷做空的结果，没有完3元都有可能破的，等等  ,0
谁在源源不断的砸盘  ,0
看样子要跟港股学了，指数不清零不算完。  ,0
这跟要过年有关系，要不不能跌这样  ,0
跌不完不算跌   ,0
爆跌开启   ,0
跌起没完了 7,0
还是入早了。难搞  ,0
昨天三块九毛六买入，今天四块零四出手，一个字快！下个交易日再捞回来！  ,1
本周利好太多了，而且还是重大利好，其中最大的利好是大股东如果再违规减持就进行谴责  ,1
到国外去收购矿产，业绩大增！这是成功的第一步！也是第一家！  ,1
乌云如墨再大的风也很难驱散！何况无风哪来的雨？大浪淘沙又哪来的沙？全沉海底了！  ,0
中金岭南：多米尼加矿业公司迈蒙矿年产200万吨采选工程项目预计明年12月达预定可  ,1
深圳本地中字头，什么时候启动啊？  ,1
今天这个小场面，2022年3—4哪个才狠！[大笑]  ,0
天天下跌，跟跌不跟涨，从不会有反弹，不是一般的垃圾。  ,0
一会一个大单砸，主力应该把t做美了，亏的少的先走吧  ,0
乌云如墨再大的风也很难驱散！何况无风哪来的雨？大浪淘沙又哪来的沙？全沉海底了！  ,0
这几天老外对这股贡献很大  ,1
外资紧着减，昨天跌成那样不加仓  ,0
3.95搞了2万股，4.25还给主力  ,0
别的股，跌完都反弹，这个勾兰子，反弹也是最弱的垃圾。  ,0
4.01买了，可惜买早了些  ,0
今天这大长腿，希望带来好运吧[俏皮]  ,1
中金岭南(000060.SZ)：生产经营按年度经营计划有序开展中  ,1
今天买入中金岭南，严重看好  ,1
今天量还放出来了，不知道是不是抄底的  ,1
还没跌到位  ,0
跌得懂密没话说  ,0
阴跌半年，现在加速下跌！敢问底在何方？ ,0
八年多咯，粉红都拿了一万多块了，你咋还不涨  ,0
狠狠的跌，跌到飞不起  ,0
快点跌我在三板等你  ,0
3元必破  ,0
狠狠的跌  ,0
腰折了补仓去  ,0
谢了谢了！  ,0
明天下午2：50给你们接盘！  ,1
真的倒霉昨天4元1角4买的今天就套死了，4元必破，没有4，5年是出不来了。  ,0
到了1.98考虑入手  ,1
我在1元等着你  ,0
1元再建仓  ,1
俩字，漂亮  ,0
为什么不回购  ,0
爽[下跌][下跌][下跌][偷笑][偷笑][偷笑]  ,0
前低指日可待[下跌][下跌][下跌][大笑][大笑][大笑]  ,0
今天要跌停了  ,0
今天应该能翻红！  ,0
真是一道靓丽的风景线  ,0
机构太无耻  ,0
否极泰来  ,0
说了4块都高，大熊市，耐心。  ,0
终于快下4块了，好！！！  ,0
真狠，而且还没完。  ,0
中金岭南01月17日被深股通减持2,1
月线死叉，下跌不言底，3.8再建仓  ,0
中金岭南股价创近1年新低  ,0
我这个还有救吗？感觉要崩盘啊  ,0
融券已经新高，就等从山顶向下发射。  ,0
破新低，目前新低4.14，比上次降了一分钱。冲呀  ,0
什么玩意，跌成这样  ,0
临近尾盘放量下跌，砸的太狠了，又临近过年  ,0
大力发展金融市场  ,1
指数急跌！大家安心，还没有千股跌停  ,0
老外太不像话不稳定股价反倒砸盘  ,0
惨不忍睹  ,0
跌无止境啊！  ,0
日落西山汝不陪，东山再起你是谁？！  ,0
！如约而至又创新低。太垃圾了。  ,0
老外又减了，这么低的价位就这么不看好  ,0
你就不能硬气一把  ,0
重来不反弹，你是最靓的崽。  ,0
中金岭南01月,1
给自己八年时间，解不解套走人(7元)  ,0
买个教训。这种股玩不过  ,0
4.15是要破掉的，因为大盘还是要破掉2861的！  ,0
我相信以后会涨到40。不过今天这种断魂跌，感觉明后这两天要大跌，做T又害怕飞了，  ,1
还好，最低一毛六，没破一毛五的低，真会玩。  ,0
这勾兰子股，谁买谁痛苦。  ,0
要不是大盘红了，你还不一定  ,1
破4买二成，每下跌一毛补一次仓。  ,0
四块一毛五和今天四块一毛六  ,0
真要命啊，上午还红盘下午就变脸  ,0
跌到三元我全买  ,1
不会退市吧[傲][傲][傲][傲]  ,0
现在别买跌到3元以下在买。  ,0
勾兰子股。  ,0
这种公司，年年发债续命，前景堪忧！！有几远走几远，不会再碰这些烂股了。[下跌][  ,0
中金岭南人事大变动！应该有点好  ,1
不知道是怎么想的，管制明明是利空。产品都不让卖了，哪里来的效益。却还是硬要当利好  ,0
来研报了是给它低迷的股价来一把火吗  ,0
铅锌矿业龙头再发力，铜产业链将开启第二成长曲线  ,1
老朋友了，当年6124那一波。再来一次。  ,1
跟没睡醒一样  ,0
这货啥时候能坚挺一回  ,0
这垃圾股，太蔫了。没见雄起过！  ,0
一成仓随便你怎么跌  ,0
中金岭南，徒有虚名，散户上钩。  ,0
吹碧一群人来了，看看套死一茬又一茬，可能吗？！阴跌，顶多横着。  ,0
宝儿姐真心话|稀有金属指数涨超4.37%，锂板块反弹在即？  ,0
涨了还不错，有色金属行情启动了吗？  ,0
今天岭南的脖子比昨天还长  ,0
什么时候大盘跌，你逆势大涨  ,0
今天不错  ,1
【调研快报】中金岭南接待国金证券等多家机构调研  ,1
能做有色金属领头羊吗？  ,1
中金岭南：预计2024年锌价基本面呈现紧平衡状态  ,1
好歹给我回一个W啊  ,1
来根猛的  ,1
起飞了，起飞了，目标价40，冲啊 ,1
昨天尾盘进今天高点卖，就这几分也是爱。  ,1
哟又涨了  ,1
给自己八年时间(7元)，如不能解套也要割肉走人。  ,1
董秘：您好！近年来公司的业务范围大幅拓展，涵盖铜、锌、铅等各类有色金属，还有镓锗  ,1
中金岭南：融资净买入16.83万元，融资余额7.78亿元（01-11）  ,1
您好，广晟有色股权已无偿转让给中国稀土，那广晟有色的非稀土业务，如铜、锌铅等项目  ,1
脖子现在还不算长，等到像长颈鹿脖子那么长就够不着了  ,0
脖子那么长是因为拉高了  ,0
真没想到还能红，费了多大劲  ,1
这个砂避涨四分脖子整那么长，有毛用，人家涨停也没你那么长。糊弄人呢，刹臂。  ,0
到国外去开发矿产，并取得巨大成功，业绩暴增！中金岭南值得骄傲！中金岭南：多米尼加  ,1
这个股真垃圾，跌了这么久都不反弹 ,0
终于割了，太折磨了  ,0
勾兰子一个，  ,0
给自己十年时间，仍不能冲上7元，也要走人。  ,0
中金岭南股不错快买啊，未来可期能到18，就是跌多涨少，从来不反弹。  ,1
这个垃圾股没救了  ,0
真煎熬啊[捂脸]  ,0
煤都已经新高或者历史新高了！常言道，煤飞色舞，这个有色，什么时候启动呢？  ,0
多条均线都跌破了  ,0
我感觉大盘已经见底了！可以买了！呵呵！个人猜测！  ,1
买了你就一直跌  ,0
这玩意，涨一天，跌五天。勾兰子一个。  ,0
真弱，大盘跌你就加速跳水  ,0
我跑了我认怂  ,0
不能再跌了吧，反正我全仓上车了，等风起吧  ,1
有色快了，加油！目标8  ,1
中金岭南本周融资净偿还1678.12万元，居有色金属板块第五  ,1
正常情况止跌点位……4……4.1……附近站稳脚跟如果……暴跌……击穿……前底3.  ,0
中金岭南本周深股通持股市值减少3555.67万元，居有色金属板块第三  ,1
都买了大股东就变了，你是广东的岭南到底出什么幺蛾子子了 ,0
今天大盘冲刺3000点，之后走势比较复杂，预计1月底突破3100点。  ,0
今天大概率站上4.44，最坏的时候以过去。  ,0
牛市上涨前的最后一次调整，今天已经满仓进场！  ,1
斯莱特凌学院：中金盘子太大了。没戏  ,0
这个外资疯了，天天砸盘  ,0
有色金属已经开始上升通道，看看云南铜业，坚决持有中金岭南  ,1
又跳水了  ,0
我发现外资持股市值接近三个亿就开始大规模减仓，也不知道是怎么回事  ,1
银行股拉升  ,1
中金岭南：连续4日融资净偿还累计5698.63万元（01-04）  ,1
外资又减了  ,0
一片7大战一片1[奸笑][奸笑]这是为什么呢  ,0
【科技创新强突破】中金岭南广西矿业喜获广西壮族自治区“专精特新中小企业”认定  ,1
不会做T的别乱做。放心持有[捂脸]  ,0
你们看吧每天分时图都有一根莫名其妙的大阴量那就是主力出货  ,0
公司多年对凡口矿的开采，对韶关当地自然环境造成较大污染，公司曾于2010年被曝铊  ,0
又开始卖公司了  ,0
看好你，加油！我在享受坐桥子的舒服状态。  ,0
外资为什么不看好它呢？  ,0
又来个一万的卖单，昨天也有一个  ,1
主力护盘5日均线，已尽力。  ,0
天天跌还没有跌完了  ,0
股吧里卯金人是狗托，去年唱多大有能源，今天来这里兄弟们跑  ,0
各位在中金岭南的股友们：此股在这价位卖出如似撕钱！对一个国家而言科技实力与工业基  ,0
外资老是卖  ,0
4.35出了，还以为出在波段高点，等回落再买[大哭]  ,0
啊，又导了？  ,0
这几天量到是很平稳    ,1
明天继续涨不  ,1
震荡也太大了  ,0
今天收盘预测，4.44  ,1
十点五十八开始卖的开始多了  ,1
[大笑][看空]  ,0
无量难有作为  ,0
最高涨到四块四毛七了  ,0
这股买不完跟本买不完，可融资融券又可债转股，北上资金前十大股东又是华尔街外加法国  ,0
又要套人了！吹票的出来就应验了  ,0
再涨的话，我害怕被踢飞  ,0
今天啥情况  ,1
开始走独立行情新年中金岭南令人刮目相看。  ,1
有色金属今天表现不错，今天能进一些吗  ,1
如果不是大盘收盘价没准还能高点  ,1
中金岭南开始上升通道  ,1
尾市可能强力拉升  ,1
今天不错，出息了  ,1
春节前4.83见  ,1
锌铅防核污染！赶紧上！！！  ,1
2024散户实现财富自由的起始年。  ,1
今天还行，新年新气象  ,1
今天收盘价4.4以上的  ,1
2024年有色金属股会有较好的表现，弹性比较大，相对于现在价位最高时应该有20%  ,1
今年你是不是得表现一回  ,1
这两年分红都是一块明年是不是得增加  ,1
一:稳经济，扩大出口，加大扶持加工贸易企业。二:不能让钱空转，要让钱流下去，加多  ,1
今年的年报比去年提前了十二天公布  ,1
大盘上涨了那么多，中金岭南照样下跌。  ,0
板块倒数第二。  ,0
买不完，根本买不完[捂脸][捂脸][捂脸][捂脸][捂脸]  ,0
绿了840个你就是其中之一啊，牛皮！！！  ,0
这是个什么东西  ,0
今天是否能收到4.34，明天收年线或许收到4.41。  ,1
公司卖你了哦，不能反悔[大笑] ,0
过气了！嚯嚯嚯赶紧买。 ,0
复合新材料助力连接器向高频高压迈进  ,1
这种下跌趋势没一两年根本修复不了  ,0
原本和驰宏锌锗一个假，有时还稍强点，现被摔了几个街了。上长的时候太艰难！这个连创  ,0
赔了，不坚持了！ ,0
黄铁矿行业发展前景：预计2029年全球市场规模将达到51.6亿美元  ,1
上面一堆套牢盘，都跟不上板块，不建议买  ,0
勾兰子中金岭南  ,0
大盘涨疯了  ,1
大盘又窜高了，你确不动  ,1
这货已成鸡肋，或许大家可以去看看，再不行过年了大家喜庆一些，看看电影  ,0
它能涨点真不容易。谁都笔它长的多。 ,0
有色金属弹性大，每次都是大盘反弹先锋  ,1
最近头一回涨这么多  ,1
这个时候竟然还有人跑路  ,1
怪不得涨煤炭股跌，跷跷板  ,1
今天怎么这么出息了  ,1
套了那么多韭菜，咋可能轻易放出来，咋可能！铜陵，中铝 ,1
哎又创新低，每次反弹都是逃命的机会，  ,0
最高点收盘，明天别跌回去就行  ,0
6元多的本，回不来了  ,0
反弹也是最弱的  ,0
中金岭南连续下跌几个月！也该赔股民的钱  ,0
不能来个涨停啊  ,0
中金岭南曾经是央企转广东省管理的大型公司，是国内产量最大的铅丶锌公司，当前严重超  ,0
又下来了  ,0
有色都在反攻，唯有岭南还在努力创新低。股烂如此实在无语！  ,0
毋庸置疑，必须破4  ,1
赶紧换驰宏  ,0
跌的好稳  ,0
今天也不知道能不能止跌，可让你给坑西了  ,0
大股东在抛售  ,0
做空也可获益，在当前只有买空才叫顺势而为！宇宙有虫洞，股市中也有虫洞！宏吸效应谁   ,1
明天等着老外买你吧  ,0
最低点收盘，今天因为啥跌这么多    ,0
太无耻了！连韭菜根也不留了。  ,0
越跌越补，越补越跌，兄弟们，你们还敢补嘛，哈哈哈  ,0
看这走势，现在真的不敢补仓，但是跌破四块一定补!  ,0
做空也可获益，在当前只有买空才叫顺势而为！宇留有虫洞，股市中也有虫洞！宏吸效应谁  ,1
这k线画的，就像被砍了一半。主力牛逼哦。  ,0
做空也可获益，在当前只有买空才叫顺势而为！宇留有虫洞，股市中也有虫洞！宏吸效应谁  ,1
