comment,label
年底机构主力要发奖金了．2800点．估计守不住了,-1
今天如果把昨天反包了那就太牛逼了，而且完成了高低切换,1
补笫二个缺口，逢缺必补,-1
破两千九，今天就能见到,-1
下降趋势,-1
难,0
$上证指数(SH000001)$大A可期！,1
2940满仓梭哈！赌对了！爽啊回血2万！,1
A股还是那个A股，小反弹之后还是继续跌,-1
上证还有继续跌,-1
$上证指数(SH000001)$在拉人气，想一把击穿3400,1
$上证指数(SH000001)$稳市基金怎样了？,0
只有北向才能把大盘拉红，内资儿子只会跑,-1
秋后算账[大笑][大笑][大笑][大笑],0
还得跌！,-1
以前有利好还要演一下高开现在干脆都懒得演了！,-1
国家加油,0
$上证指数(SH000001)$劝戒那些幻想到股市发财的散户，这里就是鸡狗们的收,-1
今天不拉升2个点，短线行情已结束,-1
今天大盘指数涨个股不涨，皇氏集团8.92走了新进荣联科技其他持股不动，马上轮到房,-1
美股没有大跌，今天主力估计不会用力干活,0
装模作样！希望更多的人进来，再往下走！,-1
收个大阳线直接是早晨之星,1
从我的指标看大盘会很糟糕,-1
港股跳水了，跟上啊,-1
现在买入002348,1
$上证指数(SH000001)$今天低开一个点，后续走势不明,0
$上证指数(SH000001)$反弹，必须反弹,1
抄底银行证券，抄底就赚钱,1
A股开盘后，跳空高开100个点，然后大家去想象[大笑][大笑][大笑],1
今天必破3310好点向上走400点到3710,-1
3000破位不要跟趋势作对,-1
零点半准时跳水，最近都不例外,-1
$上证指数(SH000001)$看来科技股都没起色！,-1
从实际出发拉开帷幕,0
估计都割了，抱团去炒药，争取把医药行业再翻个10倍，A股上4000点,-1
北向是不是回去抄底美股了啊,-1
真的亏嘛了。。。,-1
想问问主力流入这个数据靠谱吗？怎么一个月有15天以上是百亿流出，就几天几十亿流入,-1
下午打扫跌幅会继续扩大，因为上午收盘没有反弹迹象，反而在下跌,-1
$上证指数(SH000001)$2886.43我拜拜啰死散,-1
$上证指数(SH000001)$反弹行情就要结束了！,-1
$上证指数(SH000001)$06年开始炒股，这个下跌才开始而已,-1
宁德茅台被压着死死地，这里面有多少机构资金。靠拉中国平安，你看有活力么？gj队自,0
跨年行情猜测：大体看好以内需为主的的消费题材细分：食品饮料和家用电器为主医药和纺,1
大家猜猜等一下会不会绿了,-1
过去3300，大家一定要有信心啊，不要着急跑路。,-1
明天不出意外低开做出底部3008附近,-1
护盘开始[偷笑],1
总归这个市场太弱了，一根稻草都能压垮。,-1
节前的大跌，就是为了节后微涨。啥也不是,0
牛市来了？[捂脸],1
今日出一半宝馨和天鹅，进三六零，传艺，赣能，中通。明天继续守天鹅和宝馨,-1
$上证指数(SH000001)$近期新股弃购现象普遍！真正的原因是，不是散户想弃,-1
我们走的是独立行情！,0
还好跑了,-1
刚才融券做空300671富满微，卖出价格90.00元。试试看，明天主力给不给买入,-1
$上证指数(SH000001)$大盘搓力向下、笃定长阴。。。。。。。。。。,-1
2008虽惨，2022更惨，券商，机构，私募纷纷夺路而逃，更大级别巨挫即将来临,-1
莫急！,-1
内资主力跑了一年，几十万亿跑的好干净，都去买黄金了？？？,-1
$上证指数(SH000001)$在经历了各种牛市后，我们迎来了下跌牛,-1
大盘红的各位的帐户什么颜色,-1
$上证指数(SH000001)$机会来了,1
"放量光脚板,后市惨中惨",-1
2.24今日亏损2600，摩擦摩擦,-1
$上证指数(SH000001)$满堂红过后就是……,0
后面打算关注一下调味品，绿电，化工，中天科技的7成，从下周开始每逢大阳就减仓，逐,-1
$上证指数(SH000001)$大家炒股的时候千万不要慌，我刚开始炒股的时候也是,-1
中小创暴跌啊,-1
$上证指数(SH000001)$目标两千点,-1
啊  呸,0
大盘股敲头了,0
$上证指数(SH000001)$破了破了,-1
大a说我挺起脊梁了，我今天没绿，个股爱绿不绿,0
调整的应该差不多了，今天的走法，把到3500的路“暂时”截断了。,0
几乎24小时服务，兄弟姐妹们，来几个关注，关注度太低，粉丝太少,0
这的大盘为什么不跌停啊,-1
缺囗必补，,0
太牛了，昨天内资跑了1100多亿今天进来30多，哈哈，各种被人打脸，可怜,-1
周线新低了，还会更低,-1
大盘即将崩，今天买中字头，一辈子出不来,-1
是牛是熊别开心太早，好戏在后头,0
市场没有持续热点，涨难,-1
高开低走，毫无悬念,-1
喝酒，吃药，美容，玩游戏。这就代表了内资机构的格局。还发基金养着这帮人干嘛，我今,0
今天让我亏了2,-1
中国酒业协会面向全产业、全酒种发出制订《中国酒业活态文化遗产团体标准》倡议，旨在,0
$上证指数(SH000001)$还有脸出来辟谣？你当散户是凯子？,-1
挣钱是侥幸，亏钱是必定。,-1
$上证指数(SH000001)$每逢有个小十字，之后就会小涨一下！！但愿明天红火,1
北向资金回流，国内鸡狗不入流,-1
$上证指数(SH000001)$94年01年08年15年22年，7年一循环，可惜,-1
一群废物管理层,-1
等接盘侠哈哈,-1
又创新底了，会加速,-1
涨一天跌十天又开始了，涨一天各个机构还使劲吹,0
拉的什么，很多个股还在下跌，拉个寂寞,0
大A周一挺住就牛了[兴奋],1
下午会不会来个反转！,1
$上证指数(SH000001)$每天都是白酒低的最多，狗股,-1
$上证指数(SH000001)$下午跳水,-1
不拉小盘股，做看破3000,-1
再卖20%科蓝软件，买入镇海股份,0
尚荣医疗止盈可兑现啦！,-1
这股市真是折磨，天天亏钱，哈哈,-1
坚持价值投资，树立正能量，哈哈哈！,1
$上证指数(SH000001)$大A真是牛逼透了，总能走出自己的独立行情，不得不,1
跳水,-1
今日策略继续空仓，大盘始终被5日线压制，今日盘中又创了短期新低，权重大金融今日护,-1
Nn滴，这段时间赶脚自己快成了股神了。,0
明天低开，可惜不是T加0,0
新能源车是未来发展方向，但肯定不是电动车，氢能源才是方向，燃油车退出的时间表已经,1
远离中国股市，珍爱生命！,0
下周会怎样,0
$上证指数(SH000001)$普朗普[赞][赞],0
我2800点入的，指数涨了200多点，套了20多点，长期投资不对吗？,-1
你能不丢人吗？？？今天非要吃韭菜吗？,-1
天天资金流出，指数缺不跌，你到底是怎么办到的啊,-1
$上证指数(SH000001)$有可能真的是牛市啊。。,1
$上证指数(SH000001)$上面不是说今年“稳”吗？稳哪去了？啊？？？？？？,0
是不是要补缺口了？,0
今天涨的票子明天都要小心点，现在都是套路[吃瓜],0
老乡别走[大笑],0
加速下跌，可能会再次到2800点,-1
抛压盘来了,-1
本团队明天早盘加仓卖空期指,-1
10月23日，贵州茅台（600519.SH）在投资者互动平台表示，2022年第四,1
$上证指数(SH000001)$个股全是绿油油的，基本都是6.7个点的跌幅，指数,-1
赶紧减仓，留2成完事，哈哈,-1
$上证指数(SH000001)$准备要反弹了,1
涨一两分，跌45毛，就这德性,-1
跌到3588,-1
通源石油今天强势涨停了，看来俄乌的战争给市场还是带来了不小的影响，俄一直都是最大,1
啊[大笑],0
本周末可破3000,-1
全球最大的锌生产企业减产50%，锌业涨停。既有锌矿又冶炼锌的锡业股份也许跟进!,1
《每日一贴 1月27日》 今天亏损2万3,-1
跌多升少的A股市场,0
301199迈赫股价最终会跌破26元！一定会的，我愿与上帝打赌，我能赢！迈赫股价,-1
$上证指数(SH000001)$贬值，股票也贬值！等不贬值才是买入机,-1
#有奖征文|业绩窗口期，解读中报赢奖金#,0
哎，最怕高开，肯定要被砸下来。最近等着反弹解套的人太多了。,-1
外围跌的凶涨的也凶，是涨的时候没动静，跌的时候永远不会落后,-1
证券金融不起！说明不看好市场！今天拉个小萝卜，哈哈,0
这样的市场怎么涨？？？？,-1
疫情时代电商行业发展的最为有突破优势，疫情时代电商行业发展的最为有突破优势，,1
个股不涨，券商股也不涨，真奇怪指数靠什么上去的?,0
这是想击穿三千点？！,-1
杀的就是技术派，继续看多,1
炒股炒的是人性！急头急脑的人不适合炒股！,0
暴雷公基都在炒垃圾股大盘怎么好,0
大起大落也许会成为过去，而小周期涨跌会成为常态，这是因为量化交易已经越来越多，量化交易的特点是高速赚小钱！,0
加仓机会！！！！今天的地点就是本周的最低点！必定反弹到3250,1
周一可能红，周五肯定大绿,-1
今日开始全是大阳线，今年暴赚，年底消费！！！,1
一声叹息，次次内资砸盘，次次给老外抄底,-1
早点回家睡觉,0
一堆蠢货机构有多蠢,0
$上证指数(SH000001)$小小外资敢做空大A？让TM的爆仓！打爆空头,-1
房地产不好转啥都没戏，房地产如果继续下滑那风险就大了。,-1
巛暴涨590点》。暴跌会暴涨，暴涨过后必暴跌。,0
这种行情我的票还在亏。。。,-1
3025必到啊,1
虎年开头就这样,0
100点！,0
今天行情已走完，开始自由落体3200点相聚。,-1
外资加满了，内资开始拉了。,1
3000点是近期的顶！,-1
$上证指数(SH000001)$我,0
明天该逃了吧？,-1
此时此刻我要吟诗一首，啊，上月亏的哭，割了去买车，谁知油猛涨，赶紧把车卖。,-1
不知道大A顶不顶的住,-1
同志们，为了保卫大盘，下周都冲啊,1
周线级别的调整来了,-1
指数上了500点，钞票少了5万元！,1
$上证指数(SH000001)$必须破了3000,-1
指数微涨，个股跌惨，赶紧跑。,-1
好了，明天走试已经明朗了，美股大跌明天往下走,-1
$上证指数(SH000001)$外围大涨，大A今天大阴线大概率，逢高减仓，岀手必,-1
清仓避险,-1
最后三分钟，因为MSCI，大盘指数拉红，然后4000+个股飘绿。完美！！！！,-1
不敢玩了。股友们发财。看戏了,-1
$上证指数(SH000001)$欧盟委员会目前正在评估欧洲化学品管理局（EHCA,0
尿裤子的一天……不是拉裤裆了一天[晕][晕][晕][晕][晕],-1
$上证指数(SH000001)$连涨五天，加油,1
有反抽就必跌无疑，填坑垫背要接盘侠,-1
纯碱空单下周三大批量爆仓$纯碱201(CZCE|SA201)$$玻璃201(CZ,0
$上证指数(SH000001)$19年4月美国利率2.5的时候，也才3000点，,-1
为啥我的票还是死气沉沉的呢？,-1
冷链物流三季报预增。,1
跌到十天均线左右3236,-1
$上证指数(SH000001)$玩的就是心跳。,-1
内资现在一直砸，到时候后面内资抬轿，北向吃肉,-1
3000点守不住的,-1
600090医药第一低价第一低估值，抗疫功臣，未来龙头,1
不玩股票了，发誓。只做期货，指数etf。因为股票会发公告，我没有办法预测它发什么,0
市场开始给主升浪们上课！了，，，，，课题很严肃，很严肃。这个时候是检验真正好公司,1
美股涨，你有动力吗？吃人饭说鸟话。,1
继续跌吧,-1
今天上午应该很多减仓的,-1
$上证指数(SH000001)$大家猜猜大基建能涨几个板,1
大盘大概率还会下探3155，,-1
$上证指数(SH000001)$靠，咋反转了，以为会跌停,-1
亏的裤衩都不剩了,-1
短线股很容易赚钱，可以很多倍吗？,0
$上证指数(SH000001)$3000点保卫战开始了,-1
$上证指数(SH000001)$消费？生育？养老？房产？麻烦啦,-1
钍基熔盐堆最人类终结能源，能源动力，钍基储能是动力的延伸，关键看甘肃武威项目的进,1
$上证指数(SH000001)$一买就跌，一卖就涨，不买不卖，横盘半月，半年不卖,0
明天下探3165，下周如果还起不来，就去破3074,-1
A股世界最强慢牛,1
低开1.5,-1
看了半天，没几个正常人，都和我一样，爱幻想，爱抄底，爱追高，爱打扳，亏了也哭，赚,-1
这样玩看样子这个星期就不会见红了,-1
我就知道，一拉白酒今天就要凉凉,-1
今晚欧洲加息，大家注意了,-1
大盘红的居然还有3400家下跌。你这是红在哪？,0
内资和社保基金天天跑路几百亿,-1
还是砖家会说话啊，大盘红了叫宽幅震荡，大盘绿了叫正常回调。,0
不用看都知道肯定内资在砸,-1
看准，看清，大方向。,1
我愁啊愁我一夜白了头,0
3148,0
$上证指数(SH000001)$看看吧！散户什么状态,-1
今日模式票：奥瑞特,0
ffdff,0
赎回基金快跑。,-1
$上证指数(SH000001)$平台经济要来一波大行情了，政策驱动，关注全国连锁,1
"注册制后,大部分主力机构都撂挑子了",-1
我觉得明天这个缺口就不一定补，$上证指数(SH000001)$,-1
这样下去，很多人顶不住的,-1
全面放开交易规则才是对投资人最大的保护！,0
继续考验2800点,-1
已经空仓静等方向明朗,-1
下跌趋势从节后开始！,-1
民天敢涨，我就敢卖，谁怕谁呀,-1
$上证指数(SH000001)$迎财神，迎股神。,0
我10月份说过：今年国庆节7天除了家里米面油基本消费之外，我只花额外了200元！,-1
